"","institution","species","Lat","Lon","date"
"6056","Norsk zoologisk forening","Zoarces_viviparus",59.318996,10.675049,"01.10.2020 00:00:00"
"6057","Norsk zoologisk forening","Chelidonichthys_lucerna",59.318996,10.675049,"12.10.2020 00:00:00"
"6058","Norsk zoologisk forening","Taurulus_bubalis",59.416234,10.609041,"16.10.2020 00:00:00"
"6059","Norsk zoologisk forening","Taurulus_bubalis",59.5319,10.528893,"28.10.2020 00:00:00"
"6060","Norsk zoologisk forening","Salmo_trutta",59.109155,10.908755,"17.08.2020 00:00:00"
"6061","Norsk zoologisk forening","Salmo_trutta",59.048029,11.037294,"10.09.2020 00:00:00"
"6062","Norsk zoologisk forening","Salmo_trutta",59.051198,11.060884,"10.09.2020 00:00:00"
"6063","Norsk zoologisk forening","Gasterosteus_aculeatus",59.051198,11.060884,"10.09.2020 00:00:00"
"6064","Norsk zoologisk forening","Anguilla_anguilla",59.051198,11.060884,"10.09.2020 00:00:00"
"6065","Norsk zoologisk forening","Salmo_trutta",59.074839,11.004695,"10.09.2020 00:00:00"
"6066","Norsk zoologisk forening","Salmo_trutta",59.110133,10.890546,"17.08.2020 00:00:00"
"6067","Norsk zoologisk forening","Pungitius_pungitius",59.110133,10.890546,"17.08.2020 00:00:00"
"6068","Norsk zoologisk forening","Salmo_trutta",59.069506,10.907227,"17.08.2020 00:00:00"
"6069","Norsk zoologisk forening","Salmo_trutta",59.186604,10.841201,"12.08.2020 00:00:00"
"6070","Norsk zoologisk forening","Salmo_trutta",59.375412,10.675031,"02.09.2020 00:00:00"
"6071","Norsk zoologisk forening","Salmo_trutta",59.769439,10.707191,"05.11.2020 00:00:00"
"6074","Norsk zoologisk forening","Scomber_scombrus",59.891725,10.636017,"10.11.2020 00:00:00"
"6075","Norsk zoologisk forening","Limanda_limanda",59.416234,10.609041,"09.11.2020 00:00:00"
"6076","GBIF-noder utenfor Norge","Scomber_scombrus",59.475976,10.658745,"28.08.2020 00:00:00"
"6077","Norsk zoologisk forening","Limanda_limanda",59.658949,10.602734,"23.11.2020 00:00:00"
"6078","GBIF-noder utenfor Norge","Gasterosteus_aculeatus",59.260604,10.731104,"16.10.2020 00:00:00"
"6079","Norsk zoologisk forening","Gobius_niger",59.658949,10.602734,"06.12.2020 00:00:00"
"6080","Norsk zoologisk forening","Pomatoschistus_minutus",59.536082,10.542655,"06.12.2020 00:00:00"
"6081","Norsk zoologisk forening","Myoxocephalus_scorpius",59.536082,10.542655,"06.12.2020 00:00:00"
"6961","Norsk zoologisk forening","Acantholabrus_palloni",59.057328,10.662975,"16.12.2020 00:00:00"
"6962","Norsk zoologisk forening","Scyliorhinus_canicula",59.883225,10.714422,"22.12.2020 00:00:00"
"6963","Norsk zoologisk forening","Myoxocephalus_scorpius",59.658949,10.602734,"04.01.2021 00:00:00"
"6964","Norsk zoologisk forening","Gobius_niger",59.658949,10.602734,"04.01.2021 00:00:00"
"6965","GBIF-noder utenfor Norge","Amblyraja_radiata",59.088533,11.098817,"22.12.2020 00:00:00"
"6966","GBIF-noder utenfor Norge","Amblyraja_radiata",59.157318,11.030939,"22.12.2020 00:00:00"
"6967","Norsk zoologisk forening","Gadus_morhua",59.658949,10.602734,"08.01.2021 00:00:00"
"6968","Norsk zoologisk forening","Scardinius_erythrophthalmus",59.158657,10.394909,"18.09.2020 00:00:00"
"6969","Norsk zoologisk forening","Esox_lucius",59.158657,10.394909,"18.09.2020 00:00:00"
"6970","Norsk zoologisk forening","Perca_fluviatilis",59.158657,10.394909,"18.09.2020 00:00:00"
"6972","Norsk zoologisk forening","Acantholabrus_palloni",59.101189,10.599384,"26.01.2021 00:00:00"
"6973","Norsk zoologisk forening","Scyliorhinus_canicula",59.101189,10.599384,"26.01.2021 00:00:00"
"6974","Miljødirektoratet","Gadus_morhua",59.79342,10.499351,"28.05.2019 00:00:00"
"6975","Miljødirektoratet","Merlangius_merlangus",59.79342,10.499351,"28.05.2019 00:00:00"
"6976","Miljødirektoratet","Hippoglossoides_platessoides",59.79342,10.499351,"28.05.2019 00:00:00"
"6977","Miljødirektoratet","Trisopterus_esmarkii",59.79342,10.499351,"28.05.2019 00:00:00"
"6978","Miljødirektoratet","Lycodes_gracilis",59.79342,10.499351,"28.05.2019 00:00:00"
"6979","Miljødirektoratet","Pollachius_virens",59.79342,10.499351,"28.05.2019 00:00:00"
"6980","Miljødirektoratet","Melanogrammus_aeglefinus",59.79342,10.499351,"28.05.2019 00:00:00"
"6981","Miljødirektoratet","Gadus_morhua",59.81143,10.54567,"15.10.2017 00:00:00"
"6982","Miljødirektoratet","Clupea_harengus",59.81143,10.54567,"15.10.2017 00:00:00"
"6984","Miljødirektoratet","Melanogrammus_aeglefinus",59.81143,10.54567,"15.10.2017 00:00:00"
"6985","Miljødirektoratet","Merlangius_merlangus",59.81143,10.54567,"15.10.2017 00:00:00"
"6987","Miljødirektoratet","Micromesistius_poutassou",59.81143,10.54567,"15.10.2017 00:00:00"
"6989","Miljødirektoratet","Pollachius_pollachius",59.81143,10.54567,"15.10.2017 00:00:00"
"6990","Miljødirektoratet","Pollachius_virens",59.81143,10.54567,"15.10.2017 00:00:00"
"6992","Miljødirektoratet","Gadus_chalcogrammus",59.81143,10.54567,"15.10.2017 00:00:00"
"6994","Miljødirektoratet","Trisopterus_esmarkii",59.81143,10.54567,"15.10.2017 00:00:00"
"6995","Miljødirektoratet","Trisopterus_luscus",59.81143,10.54567,"15.10.2017 00:00:00"
"6996","Miljødirektoratet","Trisopterus_minutus",59.81143,10.54567,"15.10.2017 00:00:00"
"7001","Miljødirektoratet","Lophius_piscatorius",59.81143,10.54567,"15.10.2017 00:00:00"
"7002","Miljødirektoratet","Lophius_budegassa",59.81143,10.54567,"15.10.2017 00:00:00"
"7005","Miljødirektoratet","Histrio_histrio",59.81143,10.54567,"15.10.2017 00:00:00"
"7008","Miljødirektoratet","Cryptopsaras_couesii",59.81143,10.54567,"15.10.2017 00:00:00"
"7009","Miljødirektoratet","Cryptopsaras_couesii",59.81143,10.54567,"15.10.2017 00:00:00"
"7010","Miljødirektoratet","Clupea_harengus",59.81143,10.54567,"15.10.2018 00:00:00"
"7011","Miljødirektoratet","Gadus_morhua",59.81143,10.54567,"15.10.2018 00:00:00"
"7012","Miljødirektoratet","Anguilla_anguilla",59.052523,10.225571,"28.09.2020 00:00:00"
"7013","Miljødirektoratet","Gasterosteus_aculeatus",59.052523,10.225571,"28.09.2020 00:00:00"
"7014","Miljødirektoratet","Salmo_trutta",59.052523,10.225571,"28.09.2020 00:00:00"
"7015","Norsk zoologisk forening","Trisopterus_minutus",59.767232,10.723037,"02.02.2021 00:00:00"
"7016","Miljødirektoratet","Salmo_trutta",59.390049,10.672139,"15.09.2020 00:00:00"
"7017","GBIF-noder utenfor Norge","Amblyraja_radiata",59.114855,10.843637,"09.01.2021 00:00:00"
"7018","GBIF-noder utenfor Norge","Symphodus_melops",59.025046,11.046511,"06.06.2017 00:00:00"
"7019","GBIF-noder utenfor Norge","Myoxocephalus_scorpius",59.025026,11.046582,"06.06.2017 00:00:00"
"7020","Norsk zoologisk forening","Salmo_trutta",59.79139,10.705888,"28.02.2021 00:00:00"
"7021","Norsk zoologisk forening","Scyliorhinus_canicula",59.111429,10.629765,"01.03.2021 00:00:00"
"7022","Norsk zoologisk forening","Acantholabrus_palloni",59.111936,10.622183,"03.03.2021 00:00:00"
"7023","GBIF-noder utenfor Norge","Gobiusculus_flavescens",59.906342,10.720423,"16.09.2020 00:00:00"
"7024","GBIF-noder utenfor Norge","Gobiusculus_flavescens",59.870711,10.659837,"20.09.2020 00:00:00"
"7025","Naturrestaurering AS","Platichthys_flesus",59.439933,10.661064,"14.06.2018 00:00:00"
"7026","Norsk zoologisk forening","Zoarces_viviparus",59.251057,10.734329,"24.01.2021 00:00:00"
"7027","Norsk zoologisk forening","Limanda_limanda",59.251057,10.734329,"24.01.2021 00:00:00"
"7029","Norsk zoologisk forening","Cyprinus_carpio",59.732503,10.510235,"30.06.2020 00:00:00"
"7030","Norsk zoologisk forening","Cyprinus_carpio",59.733192,10.510972,"30.06.2020 00:00:00"
"7031","Norsk zoologisk forening","Mullus_surmuletus",59.020033,10.826083,"15.02.2021 00:00:00"
"7033","Norsk zoologisk forening","Salmo_trutta",59.79139,10.705888,"02.04.2021 00:00:00"
"7034","Norsk zoologisk forening","Clupea_harengus",59.818214,10.618383,"05.04.2021 00:00:00"
"7035","Norsk zoologisk forening","Pollachius_virens",59.818214,10.618383,"05.04.2021 00:00:00"
"7036","Norsk zoologisk forening","Limanda_limanda",59.531222,10.272523,"10.04.2021 00:00:00"
"7037","Norsk zoologisk forening","Salmo_trutta",59.020555,10.17784,"20.03.2021 00:00:00"
"7038","Norsk zoologisk forening","Scomber_scombrus",59.818214,10.618383,"11.04.2021 00:00:00"
"7039","Norsk zoologisk forening","Carassius_auratus",59.07229,10.434857,"16.04.2021 00:00:00"
"7040","Norsk zoologisk forening","Acantholabrus_palloni",59.111936,10.622183,"20.04.2021 00:00:00"
"7041","Norsk zoologisk forening","Salmo_trutta",59.87448,10.606373,"25.04.2021 00:00:00"
"7046","Norsk zoologisk forening","Gobius_niger",59.536082,10.542655,"13.05.2021 00:00:00"
"7047","Norsk zoologisk forening","Gobiusculus_flavescens",59.536082,10.542655,"13.05.2021 00:00:00"
"7048","Norsk zoologisk forening","Ctenolabrus_rupestris",59.536082,10.542655,"13.05.2021 00:00:00"
"7049","Norsk zoologisk forening","Gadus_morhua",59.807857,10.611376,"18.05.2021 00:00:00"
"7050","Norsk zoologisk forening","Pollachius_pollachius",59.820806,10.620961,"18.05.2021 00:00:00"
"7051","Norsk zoologisk forening","Belone_belone",59.267028,10.434336,"07.05.2021 00:00:00"
"7052","Norsk zoologisk forening","Gadus_morhua",59.518811,10.467664,"19.05.2021 00:00:00"
"7054","Norsk zoologisk forening","Pollachius_virens",59.658949,10.602734,"21.05.2021 00:00:00"
"7055","Norsk zoologisk forening","Scomber_scombrus",59.658949,10.602734,"21.05.2021 00:00:00"
"7056","Norsk zoologisk forening","Platichthys_flesus",59.658949,10.602734,"21.05.2021 00:00:00"
"7057","Norsk zoologisk forening","Belone_belone",59.807857,10.611376,"27.05.2021 00:00:00"
"7061","Norsk zoologisk forening","Glyptocephalus_cynoglossus",59.020033,10.826083,"06.03.2018 00:00:00"
"7063","Norsk zoologisk forening","Carassius_auratus",59.076879,10.445125,"31.05.2021 00:00:00"
"7064","Norsk zoologisk forening","Scomber_scombrus",59.85658,10.682999,"05.06.2021 00:00:00"
"7065","Norsk zoologisk forening","Taurulus_bubalis",59.616326,10.651854,"05.06.2021 00:00:00"
"7066","Norsk zoologisk forening","Ctenolabrus_rupestris",59.616326,10.651854,"05.06.2021 00:00:00"
"7067","Norsk zoologisk forening","Gobius_niger",59.616326,10.651854,"05.06.2021 00:00:00"
"7068","Norsk zoologisk forening","Carassius_carassius",59.776847,10.702034,"04.06.2021 00:00:00"
"7069","Norsk zoologisk forening","Anguilla_anguilla",59.120863,10.909195,"10.06.2021 00:00:00"
"7070","Norsk zoologisk forening","Carassius_carassius",59.776847,10.702034,"04.06.2021 00:00:00"
"7071","Norsk zoologisk forening","Gadus_morhua",59.711356,10.337318,"06.06.2021 00:00:00"
"7072","Norsk zoologisk forening","Perca_fluviatilis",59.176912,10.959518,"25.06.2021 00:00:00"
"7073","Norsk zoologisk forening","Salmo_trutta",59.176912,10.959518,"25.06.2021 00:00:00"
"7074","Norsk zoologisk forening","Scomber_scombrus",59.800316,10.712446,"27.06.2021 00:00:00"
"7075","Norsk zoologisk forening","Pollachius_virens",59.800316,10.712446,"27.06.2021 00:00:00"
"7076","Norsk zoologisk forening","Sprattus_sprattus",59.800316,10.712446,"27.06.2021 00:00:00"
"7077","Norsk zoologisk forening","Belone_belone",59.800316,10.712446,"27.06.2021 00:00:00"
"7078","Norsk zoologisk forening","Gadus_morhua",59.800316,10.712446,"27.06.2021 00:00:00"
"7079","Norsk zoologisk forening","Platichthys_flesus",59.800316,10.712446,"27.06.2021 00:00:00"
"7080","Norsk zoologisk forening","Eutrigla_gurnardus",59.229565,10.536547,"29.06.2021 00:00:00"
"7081","Norsk zoologisk forening","Gadus_morhua",59.229565,10.536547,"29.06.2021 00:00:00"
"7082","Norsk zoologisk forening","Scomber_scombrus",59.229565,10.536547,"29.06.2021 00:00:00"
"7083","GBIF-noder utenfor Norge","Esox_lucius",59.912411,10.713557,"22.05.2021 00:00:00"
"7084","GBIF-noder utenfor Norge","Sander_lucioperca",59.91147,10.701755,"22.05.2021 00:00:00"
"7085","Norsk zoologisk forening","Ctenolabrus_rupestris",59.79139,10.705888,"01.07.2021 00:00:00"
"7086","Norsk zoologisk forening","Syngnathus_acus",59.79139,10.705888,"01.07.2021 00:00:00"
"7087","Norsk zoologisk forening","Ctenolabrus_rupestris",59.803068,10.611008,"03.07.2021 00:00:00"
"7088","Norsk zoologisk forening","Anguilla_anguilla",59.32379,10.708403,"03.07.2021 00:00:00"
"7089","Miljødirektoratet","Salmo_trutta",59.806361,10.488835,"18.09.2020 00:00:00"
"7090","Miljødirektoratet","Salmo_trutta",59.572494,10.611423,"05.09.2020 00:00:00"
"7091","Miljødirektoratet","Salmo_salar",59.572494,10.611423,"05.09.2020 00:00:00"
"7092","Miljødirektoratet","Salmo_trutta",59.779211,10.493273,"18.09.2020 00:00:00"
"7093","Miljødirektoratet","Salmo_trutta",59.723809,10.517354,"20.09.2020 00:00:00"
"7094","Miljødirektoratet","Salmo_salar",59.723809,10.517354,"20.09.2020 00:00:00"
"7095","Miljødirektoratet","Salmo_trutta",59.643964,10.605008,"06.09.2020 00:00:00"
"7096","Miljødirektoratet","Salmo_trutta",59.561172,10.598723,"09.09.2020 00:00:00"
"7097","Norsk zoologisk forening","Eutrigla_gurnardus",59.900281,10.666524,"03.07.2021 00:00:00"
"7098","Norsk zoologisk forening","Anguilla_anguilla",59.249358,10.467116,"23.06.2019 00:00:00"
"7099","Norsk zoologisk forening","Ctenolabrus_rupestris",59.616244,10.652438,"05.06.2021 00:00:00"
"7100","Norsk zoologisk forening","Gobiusculus_flavescens",59.616244,10.652438,"05.06.2021 00:00:00"
"7101","Norsk zoologisk forening","Gobius_niger",59.616244,10.652438,"05.06.2021 00:00:00"
"7102","Norsk zoologisk forening","Taurulus_bubalis",59.616244,10.652438,"05.06.2021 00:00:00"
"7103","Norsk zoologisk forening","Gasterosteus_aculeatus",59.088843,10.911054,"16.07.2021 00:00:00"
"7104","Norsk zoologisk forening","Ctenolabrus_rupestris",59.418341,10.590553,"17.07.2021 00:00:00"
"7105","Norsk zoologisk forening","Acantholabrus_palloni",59.020084,10.530411,"19.07.2021 00:00:00"
"7106","Norsk zoologisk forening","Callionymus_maculatus",59.112591,10.741704,"06.07.2021 00:00:00"
"7107","Norsk zoologisk forening","Lesueurigobius_friesii",59.112591,10.741704,"06.07.2021 00:00:00"
"7108","Norsk zoologisk forening","Acantholabrus_palloni",59.064496,10.552016,"25.07.2021 00:00:00"
"7109","Norsk zoologisk forening","Gadus_morhua",59.61583,10.650067,"21.07.2021 00:00:00"
"7110","Norsk zoologisk forening","Solea_solea",59.61583,10.650067,"21.07.2021 00:00:00"
"7112","GBIF-noder utenfor Norge","Gasterosteus_aculeatus",59.0746619999999,11.065624,"21.07.2021 00:00:00"
"7113","GBIF-noder utenfor Norge","Gobius_niger",59.024859,11.038036,"22.07.2021 00:00:00"
"7114","GBIF-noder utenfor Norge","Merlangius_merlangus",59.024861,11.038052,"22.07.2021 00:00:00"
"7115","Norsk zoologisk forening","Dicentrarchus_labrax",59.877879,10.620719,"01.08.2021 00:00:00"
"7116","Norsk zoologisk forening","Scomber_scombrus",59.085547,11.076299,"25.07.2021 00:00:00"
"7117","Norsk zoologisk forening","Melanogrammus_aeglefinus",59.085547,11.076299,"25.07.2021 00:00:00"
"7118","Norsk zoologisk forening","Merlangius_merlangus",59.085547,11.076299,"25.07.2021 00:00:00"
"7119","Norsk zoologisk forening","Syngnathus_acus",59.02504,11.03831,"18.07.2021 00:00:00"
"7120","GBIF-noder utenfor Norge","Melanogrammus_aeglefinus",59.113401,11.050081,"25.07.2021 00:00:00"
"7121","GBIF-noder utenfor Norge","Scomber_scombrus",59.084258,11.078041,"25.07.2021 00:00:00"
"7122","GBIF-noder utenfor Norge","Ctenolabrus_rupestris",59.025101,11.038336,"24.07.2021 00:00:00"
"7123","Norsk zoologisk forening","Engraulis_encrasicolus",59.79139,10.705888,"10.08.2021 00:00:00"
"7124","Norsk zoologisk forening","Pholis_gunnellus",59.282665,10.714943,"15.08.2021 00:00:00"
"7125","Norsk zoologisk forening","Gadus_morhua",59.674601,10.620485,"26.01.2018 00:00:00"
"7126","Norsk zoologisk forening","Scomber_scombrus",59.806994,10.493149,"01.09.2017 00:00:00"
"7128","GBIF-noder utenfor Norge","Symphodus_melops",59.02494,11.045989,"09.08.2021 00:00:00"
"7129","GBIF-noder utenfor Norge","Syngnathus_typhle",59.074644,11.065624,"16.08.2021 00:00:00"
"7130","Norsk zoologisk forening","Lepomis_gibbosus",59.667629,10.564071,"28.08.2021 00:00:00"
"7131","Norsk zoologisk forening","Perca_fluviatilis",59.667629,10.564071,"28.08.2021 00:00:00"
"7132","Norsk zoologisk forening","Anguilla_anguilla",59.154885,10.921996,"27.08.2021 00:00:00"
"7133","Norsk zoologisk forening","Merlangius_merlangus",59.153411,10.920325,"27.08.2021 00:00:00"
"7134","Norsk zoologisk forening","Pungitius_pungitius",59.182159,10.908251,"27.08.2021 00:00:00"
"7135","Norsk zoologisk forening","Pungitius_pungitius",59.171089,10.918052,"27.08.2021 00:00:00"
"7136","Norsk zoologisk forening","Gasterosteus_aculeatus",59.171089,10.918052,"27.08.2021 00:00:00"
"7137","Norsk zoologisk forening","Salmo_trutta",59.154885,10.921996,"27.08.2021 00:00:00"
"7138","Norsk zoologisk forening","Gasterosteus_aculeatus",59.154885,10.921996,"27.08.2021 00:00:00"
"7139","Norsk zoologisk forening","Scomber_scombrus",59.807857,10.611376,"31.08.2021 00:00:00"
"7140","Norsk zoologisk forening","Perca_fluviatilis",59.176291,10.963004,"03.08.2021 00:00:00"
"7141","Norsk zoologisk forening","Coregonus_lavaretus",59.176291,10.963004,"03.08.2021 00:00:00"
"7142","Norsk zoologisk forening","Salmo_trutta",59.176291,10.963004,"01.09.2021 00:00:00"
"7143","Norsk zoologisk forening","Gadus_morhua",59.176291,10.963004,"01.09.2021 00:00:00"
"7144","Norsk zoologisk forening","Coregonus_lavaretus",59.176291,10.963004,"01.09.2021 00:00:00"
"7145","Norsk zoologisk forening","Ctenolabrus_rupestris",59.716281,10.54765,"31.08.2021 00:00:00"
"7146","Norsk zoologisk forening","Gobiusculus_flavescens",59.716281,10.54765,"31.08.2021 00:00:00"
"7147","Norsk zoologisk forening","Labrus_bergylta",59.716281,10.54765,"31.08.2021 00:00:00"
"7148","Norsk zoologisk forening","Pollachius_pollachius",59.716281,10.54765,"31.08.2021 00:00:00"
"7149","Norsk zoologisk forening","Salmo_trutta",59.109727,10.900391,"01.09.2021 00:00:00"
"7150","Norsk zoologisk forening","Salmo_trutta",59.066357,11.032147,"01.09.2021 00:00:00"
"7151","Norsk zoologisk forening","Gasterosteus_aculeatus",59.066357,11.032147,"01.09.2021 00:00:00"
"7152","Norsk zoologisk forening","Anguilla_anguilla",59.066357,11.032147,"01.09.2021 00:00:00"
"7153","Norsk zoologisk forening","Scomber_scombrus",59.791182,10.705583,"08.09.2021 00:00:00"
"7154","Norsk zoologisk forening","Pollachius_virens",59.794364,10.607199,"08.09.2021 00:00:00"
"7155","Norsk zoologisk forening","Engraulis_encrasicolus",59.792213,10.713829,"07.09.2021 00:00:00"
"7156","Norsk zoologisk forening","Gadus_morhua",59.794364,10.607199,"09.09.2021 00:00:00"
"7157","Norsk zoologisk forening","Pollachius_virens",59.839885,10.591038,"10.09.2021 00:00:00"
"7158","Norsk zoologisk forening","Ctenolabrus_rupestris",59.66693,10.595494,"15.09.2021 00:00:00"
"7159","Norsk zoologisk forening","Gobius_niger",59.66693,10.595494,"15.09.2021 00:00:00"
"7160","Norsk zoologisk forening","Gobiusculus_flavescens",59.66693,10.595494,"15.09.2021 00:00:00"
"7161","Norsk zoologisk forening","Pollachius_pollachius",59.664335,10.600561,"15.09.2021 00:00:00"
"7162","Norsk zoologisk forening","Syngnathus_typhle",59.649119,10.633708,"22.08.2021 00:00:00"
"7163","Norsk zoologisk forening","Platichthys_flesus",59.792213,10.713829,"21.09.2021 00:00:00"
"7164","Norsk zoologisk forening","Callionymus_lyra",59.536082,10.542655,"25.09.2021 00:00:00"
"7165","Norsk zoologisk forening","Labrus_bergylta",59.536082,10.542655,"25.09.2021 00:00:00"
"7166","Norsk zoologisk forening","Ctenolabrus_rupestris",59.536082,10.542655,"25.09.2021 00:00:00"
"7167","Norsk zoologisk forening","Pomatoschistus_minutus",59.536082,10.542655,"25.09.2021 00:00:00"
"7168","Norsk zoologisk forening","Gobius_niger",59.536082,10.542655,"25.09.2021 00:00:00"
"7169","Norsk zoologisk forening","Platichthys_flesus",59.318996,10.675049,"26.09.2021 00:00:00"
"7170","Norsk zoologisk forening","Ammodytes_tobianus",59.318996,10.675049,"26.09.2021 00:00:00"
"7171","Norsk zoologisk forening","Myoxocephalus_scorpius",59.318996,10.675049,"26.09.2021 00:00:00"
"7172","Norsk zoologisk forening","Scophthalmus_maximus",59.318996,10.675049,"26.09.2021 00:00:00"
"7173","Norsk zoologisk forening","Pomatoschistus_minutus",59.318996,10.675049,"26.09.2021 00:00:00"
"7174","Norsk zoologisk forening","Scomber_scombrus",59.878551,10.703534,"25.09.2021 00:00:00"
"7175","Norsk zoologisk forening","Engraulis_encrasicolus",59.878551,10.703534,"25.09.2021 00:00:00"
"7176","Norsk zoologisk forening","Scomber_scombrus",59.85658,10.682999,"23.09.2021 00:00:00"
"7177","Norsk zoologisk forening","Salmo_trutta",59.091168,10.91807,"28.09.2021 00:00:00"
"7178","Norsk zoologisk forening","Pungitius_pungitius",59.086092,11.036827,"28.09.2021 00:00:00"
"7179","Norsk zoologisk forening","Gasterosteus_aculeatus",59.086092,11.036827,"28.09.2021 00:00:00"
"7180","Norsk zoologisk forening","Gasterosteus_aculeatus",59.051729,10.995927,"28.09.2021 00:00:00"
"7181","Norsk zoologisk forening","Scophthalmus_maximus",59.030449,11.010911,"28.09.2021 00:00:00"
"7182","Norsk zoologisk forening","Salmo_trutta",59.030449,11.010911,"28.09.2021 00:00:00"
"7183","Norsk zoologisk forening","Platichthys_flesus",59.030449,11.010911,"28.09.2021 00:00:00"
"7184","Norsk zoologisk forening","Gadus_morhua",59.030449,11.010911,"28.09.2021 00:00:00"
"7185","Norsk zoologisk forening","Pomatoschistus_minutus",59.030449,11.010911,"28.09.2021 00:00:00"
"7186","Norsk zoologisk forening","Ammodytes_tobianus",59.030449,11.010911,"28.09.2021 00:00:00"
"7187","Norsk zoologisk forening","Anguilla_anguilla",59.030449,11.010911,"28.09.2021 00:00:00"
"7188","Norsk zoologisk forening","Gasterosteus_aculeatus",59.030449,11.010911,"28.09.2021 00:00:00"
"7189","Norsk zoologisk forening","Eutrigla_gurnardus",59.792213,10.713829,"28.09.2021 00:00:00"
"7190","Norsk zoologisk forening","Chelidonichthys_lucerna",59.792213,10.713829,"28.09.2021 00:00:00"
"7191","Norsk zoologisk forening","Engraulis_encrasicolus",59.792213,10.713829,"28.09.2021 00:00:00"
"7192","Norsk zoologisk forening","Pungitius_pungitius",59.157565,11.023029,"30.09.2021 00:00:00"
"7193","Norsk zoologisk forening","Anguilla_anguilla",59.157565,11.023029,"30.09.2021 00:00:00"
"7194","Norsk zoologisk forening","Pungitius_pungitius",59.168327,11.021996,"30.09.2021 00:00:00"
"7195","Norsk zoologisk forening","Coregonus_lavaretus",59.178325,10.96622,"02.10.2021 00:00:00"
"7196","Norsk zoologisk forening","Merlangius_merlangus",59.178325,10.96622,"02.10.2021 00:00:00"
"7197","Norsk zoologisk forening","Gadus_morhua",59.178325,10.96622,"02.10.2021 00:00:00"
"7198","Norsk zoologisk forening","Pollachius_pollachius",59.536082,10.542655,"06.10.2021 00:00:00"
"7199","Norsk zoologisk forening","Limanda_limanda",59.536082,10.542655,"06.10.2021 00:00:00"
"7200","Norsk zoologisk forening","Acantholabrus_palloni",59.024194,10.532621,"13.10.2021 00:00:00"
"7201","Norsk zoologisk forening","Gobius_niger",59.159868,10.868627,"13.10.2021 00:00:00"
"7202","Norsk zoologisk forening","Merlangius_merlangus",59.159868,10.868627,"13.10.2021 00:00:00"
"7203","Norsk zoologisk forening","Melanogrammus_aeglefinus",59.159868,10.868627,"13.10.2021 00:00:00"
"7204","Norsk zoologisk forening","Gadus_morhua",59.159868,10.868627,"13.10.2021 00:00:00"
"7205","Norsk zoologisk forening","Clupea_harengus",59.159868,10.868627,"13.10.2021 00:00:00"
"7206","Norsk zoologisk forening","Pleuronectes_platessa",59.159868,10.868627,"13.10.2021 00:00:00"
"7207","Norsk zoologisk forening","Limanda_limanda",59.159868,10.868627,"13.10.2021 00:00:00"
"7208","Norsk zoologisk forening","Platichthys_flesus",59.159868,10.868627,"13.10.2021 00:00:00"
"7209","Norsk zoologisk forening","Raja_clavata",59.159868,10.868627,"13.10.2021 00:00:00"
"7210","Norsk zoologisk forening","Chelidonichthys_lucerna",59.159868,10.868627,"13.10.2021 00:00:00"
"7211","Norsk zoologisk forening","Lesueurigobius_friesii",59.159868,10.868627,"13.10.2021 00:00:00"
"7212","Norsk zoologisk forening","Pomatoschistus_minutus",59.260526,10.731777,"14.10.2021 00:00:00"
"7213","Norsk zoologisk forening","Pomatoschistus_minutus",59.675454,10.621904,"18.10.2021 00:00:00"
"7214","Norsk zoologisk forening","Gobiusculus_flavescens",59.675454,10.621904,"18.10.2021 00:00:00"
"7215","Norsk zoologisk forening","Gobius_niger",59.675454,10.621904,"18.10.2021 00:00:00"
"7216","Norsk zoologisk forening","Pollachius_virens",59.675454,10.621904,"18.10.2021 00:00:00"
"7217","Norsk zoologisk forening","Symphodus_melops",59.675454,10.621904,"18.10.2021 00:00:00"
"7218","Norsk zoologisk forening","Pomatoschistus_pictus",59.675454,10.621904,"18.10.2021 00:00:00"
"7219","Norsk zoologisk forening","Acantholabrus_palloni",59.024088,10.532621,"19.10.2021 00:00:00"
"7220","Norsk zoologisk forening","Gasterosteus_aculeatus",59.260531,10.731427,"13.10.2021 00:00:00"
"7221","Norsk zoologisk forening","Salmo_trutta",59.424985,10.621087,"21.10.2021 00:00:00"
"7222","Norsk zoologisk forening","Ctenolabrus_rupestris",59.035977,10.950364,"13.10.2021 00:00:00"
"7223","Norsk zoologisk forening","Platichthys_flesus",59.035977,10.950364,"13.10.2021 00:00:00"
"7224","Norsk zoologisk forening","Gadus_morhua",59.035977,10.950364,"13.10.2021 00:00:00"
"7225","Norsk zoologisk forening","Symphodus_melops",59.035977,10.950364,"13.10.2021 00:00:00"
"7226","Norsk zoologisk forening","Pollachius_virens",59.035977,10.950364,"13.10.2021 00:00:00"
"7227","Norsk zoologisk forening","Callionymus_lyra",59.035977,10.950364,"13.10.2021 00:00:00"
"7228","Norsk zoologisk forening","Merlangius_merlangus",59.035977,10.950364,"13.10.2021 00:00:00"
"7229","Norsk zoologisk forening","Pollachius_pollachius",59.035977,10.950364,"13.10.2021 00:00:00"
"7230","Norsk zoologisk forening","Limanda_limanda",59.035977,10.950364,"13.10.2021 00:00:00"
"7231","Norsk zoologisk forening","Scophthalmus_maximus",59.024264,11.015295,"23.10.2021 00:00:00"
"7232","Norsk zoologisk forening","Pomatoschistus_minutus",59.024264,11.015295,"23.10.2021 00:00:00"
